SampleID,SOC (%),Catch,Conv,Elev,DevME A,DevME B,DevME C,DevME D,DiffME A,DiffME B,DiffME C,DiffME D,EDF MID,EDF NE,EDF NW,EDF SE,EDF SW,EDF E,EDF N,Gcurv,Hillshade,LS,MDM A,MDM B,MDM C,MDMS A,MDMS B,MDMS C,MED A,MED B,MED C,MEDS A,MEDS B,MEDS C,MRRTF,MRVBF,MSP,MSTPI,NormH,Plan,Pro,RSP,SLength,SlopeH,Slope,SPI,StanH,SVF,SWI,TCurv,TPI,TRI,TWI,VDepth,VIS,NDVI_max,NDVI_median,NDVI_sd,X (DD),Y (DD)
728,2.68,66.64138031,5.097132206,410.1356201,0.687057376,1.107160568,1.368329167,0.90996778,0.693636358,2.026371956,3.725471735,3.927801371,553.4550781,1351.411255,1948.412842,903.5001221,1669.225098,507.5,1252.5,0.012197265,0.711502194,0.485344827,3.53229928,3.755430698,4.387089252,19,27,179,1.494823813,1.493349671,0.972535253,19,20,60,3.154590607,3.590223074,0.804243147,3.481496096,0.902121603,0.034011085,0.003897587,0.979602754,0,5.158486843,0.063923292,4.265748024,408.5238953,0.998933494,6.042429924,2.01E-05,3.466605186,0.205401182,6.94803381,0.559685647,98.73121643,0.949611843,0.639297187,0.264505867,-80.26158,43.708369
729,1.88,66.64138031,5.097132206,410.1356201,0.687057376,1.107160568,1.368329167,0.90996778,0.693636358,2.026371956,3.725471735,3.927801371,553.4550781,1351.411255,1948.412842,903.5001221,1669.225098,507.5,1252.5,0.012197265,0.711502194,0.485344827,3.53229928,3.755430698,4.387089252,19,27,179,1.494823813,1.493349671,0.972535253,19,20,60,3.154590607,3.590223074,0.804243147,3.481496096,0.902121603,0.034011085,0.003897587,0.979602754,0,5.158486843,0.063923292,4.265748024,408.5238953,0.998933494,6.042429924,2.01E-05,3.466605186,0.205401182,6.94803381,0.559685647,98.73121643,0.949611843,0.639297187,0.264505867,-80.261572,43.708362
730,2.13,60.96061325,8.394848824,409.7297668,0.719344676,1.102658272,1.298001528,0.854906678,0.816033065,2.155714273,3.462364912,3.726647377,533.3971558,1354.441772,1929.899658,918.9736328,1653.636108,527.5,1247.5,0.014504394,0.525760114,0.515390515,3.344455242,3.505238295,3.990063667,19,26,175,1.416703463,1.41527319,0.905368507,19,20,60,2.981425762,0.629119039,0.854931593,4.023536682,0.927465796,0.069206305,0.00239975,0.961808085,7.07106781,5.976456642,0.069748186,4.258800507,408.5648193,0.998629808,5.587218761,3.10E-05,3.336978436,0.224622846,6.771468163,0.467400074,98.67873383,0.941814005,0.59673506,0.290106344,-80.261788,43.70843
731,2.15,60.96061325,8.394848824,409.7297668,0.719344676,1.102658272,1.298001528,0.854906678,0.816033065,2.155714273,3.462364912,3.726647377,533.3971558,1354.441772,1929.899658,918.9736328,1653.636108,527.5,1247.5,0.014504394,0.525760114,0.515390515,3.344455242,3.505238295,3.990063667,19,26,175,1.416703463,1.41527319,0.905368507,19,20,60,2.981425762,0.629119039,0.854931593,4.023536682,0.927465796,0.069206305,0.00239975,0.961808085,7.07106781,5.976456642,0.069748186,4.258800507,408.5648193,0.998629808,5.587218761,3.10E-05,3.336978436,0.224622846,6.771468163,0.467400074,98.67873383,0.941814005,0.59673506,0.290106344,-80.261802,43.70843
732,2.15,60.96061325,8.394848824,409.7297668,0.719344676,1.102658272,1.298001528,0.854906678,0.816033065,2.155714273,3.462364912,3.726647377,533.3971558,1354.441772,1929.899658,918.9736328,1653.636108,527.5,1247.5,0.014504394,0.525760114,0.515390515,3.344455242,3.505238295,3.990063667,19,26,175,1.416703463,1.41527319,0.905368507,19,20,60,2.981425762,0.629119039,0.854931593,4.023536682,0.927465796,0.069206305,0.00239975,0.961808085,7.07106781,5.976456642,0.069748186,4.258800507,408.5648193,0.998629808,5.587218761,3.10E-05,3.336978436,0.224622846,6.771468163,0.467400074,98.67873383,0.941814005,0.59673506,0.290106344,-80.261795,43.708423
733,3.12,93.47229004,5.221983433,407.927948,0.352470279,0.612778306,0.7108652,0.492369324,0.50090909,1.246439934,1.844286442,2.161319494,511.0406189,1353.20459,1908.182983,938.7025757,1640.476318,547.5,1237.5,0.010083008,0.411329508,0.757997453,1.939670682,1.969143033,2.199948311,19,22,123,0.828714967,0.825794995,0.495246798,19,20,96,2.856714964,0.185353965,0.624286711,2.408814907,0.812143326,0.042558502,0.000793728,0.701225042,21.21320343,4.337907791,0.09920571,9.303525925,405.2493286,0.99710542,5.42992115,1.86E-05,1.981948972,0.316036433,6.844936371,1.003400207,97.77527618,0.948794305,0.572989345,0.292513536,-80.26204,43.708496
734,2.91,93.47229004,5.221983433,407.927948,0.352470279,0.612778306,0.7108652,0.492369324,0.50090909,1.246439934,1.844286442,2.161319494,511.0406189,1353.20459,1908.182983,938.7025757,1640.476318,547.5,1237.5,0.010083008,0.411329508,0.757997453,1.939670682,1.969143033,2.199948311,19,22,123,0.828714967,0.825794995,0.495246798,19,20,96,2.856714964,0.185353965,0.624286711,2.408814907,0.812143326,0.042558502,0.000793728,0.701225042,21.21320343,4.337907791,0.09920571,9.303525925,405.2493286,0.99710542,5.42992115,1.86E-05,1.981948972,0.316036433,6.844936371,1.003400207,97.77527618,0.948794305,0.572989345,0.292513536,-80.262054,43.708496
735,3.11,93.47229004,5.221983433,407.927948,0.352470279,0.612778306,0.7108652,0.492369324,0.50090909,1.246439934,1.844286442,2.161319494,511.0406189,1353.20459,1908.182983,938.7025757,1640.476318,547.5,1237.5,0.010083008,0.411329508,0.757997453,1.939670682,1.969143033,2.199948311,19,22,123,0.828714967,0.825794995,0.495246798,19,20,96,2.856714964,0.185353965,0.624286711,2.408814907,0.812143326,0.042558502,0.000793728,0.701225042,21.21320343,4.337907791,0.09920571,9.303525925,405.2493286,0.99710542,5.42992115,1.86E-05,1.981948972,0.316036433,6.844936371,1.003400207,97.77527618,0.948794305,0.572989345,0.292513536,-80.262047,43.708488
736,2.22,128.7940826,3.455489635,406.3825378,0.080083892,0.171544999,0.144679859,0.175866857,0.103966944,0.324376404,0.370830417,0.776203036,495.4417114,1354.79248,1893.531738,951.5579224,1629.55896,562.5,1232.5,0.001882324,0.445208132,0.741521358,0.619832337,0.611061156,0.773727417,18,20,100,0.279406875,0.266019017,0.175691679,17,20,98,2.691884756,0.519138813,0.217017502,0.522544265,0.608508766,0.026008459,-0.001506286,0.441721976,7.07106781,2.482063532,0.094602689,12.22074509,401.405304,0.996785104,6.220924377,8.48E-06,0.689349294,0.30026868,7.213294983,1.5968647,97.37226105,0.946900129,0.636770844,0.305139476,-80.262279,43.708535
737,2.39,142.1008606,2.986401558,405.9736938,-0.007614366,0.040644307,-0.018235078,0.091980174,-0.009173553,0.073197275,-0.046638001,0.406866401,491.032074,1356.875977,1889.73877,954.5221558,1625.150024,567.5,1232.5,-0.000544434,0.47990793,0.675849974,0.248692557,-0.281744272,0.405545056,17,49,100,0.116332643,0.098030053,0.091805704,17,20,99,2.56279254,1.08635664,0.005629105,-0.038313143,0.497185439,0.021576146,-0.002126737,0.367493063,0,1.917971611,0.086856432,12.37350464,399.7867432,0.997027218,6.497113228,8.21E-06,0.308599621,0.275656343,7.397516727,1.939686775,97.38449097,0.946900129,0.636770844,0.305139476,-80.262293,43.708536
738,2.35,140.1003876,3.164528847,406.1487427,0.008804143,0.068389833,0.011597541,0.123016551,0.010826446,0.12163265,0.02971513,0.544988751,493.4191895,1361.419312,1893.00354,950.5064697,1622.794678,567.5,1237.5,8.30E-05,0.485555589,0.715292573,0.29664287,0.26617074,0.548917949,17,20,101,0.141700014,0.118830875,0.123859674,16,20,99,2.462981462,0.649108589,0.008837032,0.106971569,0.495581478,0.021277525,-0.00188349,0.386582881,5,1.787299275,0.0913321,12.83135986,399.8537598,0.996842325,6.466684341,7.44E-06,0.338713408,0.290076017,7.332826138,1.81916976,97.27931976,0.946900129,0.636770844,0.305139476,-80.262285,43.708528
739,1.68,196.7512207,1.243977666,404.9075317,-0.257283777,-0.29645887,-0.406276941,-0.114756264,-0.203223139,-0.430793643,-1.029384613,-0.510078192,475.4602966,1358.698853,1875.116699,967.5032349,1614.330322,582.5,1227.5,-0.004143066,0.616228521,0.423220485,-0.648115933,-1.127760649,-0.992451906,19,47,60,-0.309849828,-0.407326639,-0.279195666,19,32,60,1.332481861,7.507663727,0.497397095,-0.919826031,0.251301467,0.007690918,-0.002424459,0.17898272,5,1.268014193,0.046896193,9.233653069,396.4932861,0.998311698,7.327765942,6.06E-06,-0.570197642,0.149289608,8.341025352,3.777775049,97.70090485,0.947589934,0.572707891,0.312913464,-80.2625,43.708584
740,1.67,196.7512207,1.243977666,404.9075317,-0.257283777,-0.29645887,-0.406276941,-0.114756264,-0.203223139,-0.430793643,-1.029384613,-0.510078192,475.4602966,1358.698853,1875.116699,967.5032349,1614.330322,582.5,1227.5,-0.004143066,0.616228521,0.423220485,-0.648115933,-1.127760649,-0.992451906,19,47,60,-0.309849828,-0.407326639,-0.279195666,19,32,60,1.332481861,7.507663727,0.497397095,-0.919826031,0.251301467,0.007690918,-0.002424459,0.17898272,5,1.268014193,0.046896193,9.233653069,396.4932861,0.998311698,7.327765942,6.06E-06,-0.570197642,0.149289608,8.341025352,3.777775049,97.70090485,0.947589934,0.572707891,0.312913464,-80.262513,43.708584
741,1.96,196.7512207,1.243977666,404.9075317,-0.257283777,-0.29645887,-0.406276941,-0.114756264,-0.203223139,-0.430793643,-1.029384613,-0.510078192,475.4602966,1358.698853,1875.116699,967.5032349,1614.330322,582.5,1227.5,-0.004143066,0.616228521,0.423220485,-0.648115933,-1.127760649,-0.992451906,19,47,60,-0.309849828,-0.407326639,-0.279195666,19,32,60,1.332481861,7.507663727,0.497397095,-0.919826031,0.251301467,0.007690918,-0.002424459,0.17898272,5,1.268014193,0.046896193,9.233653069,396.4932861,0.998311698,7.327765942,6.06E-06,-0.570197642,0.149289608,8.341025352,3.777775049,97.70090485,0.947589934,0.572707891,0.312913464,-80.262505,43.708577
742,2.21,8416.142578,-7.001925945,404.3504333,-0.407702386,-0.520216703,-0.574505091,-0.194068417,-0.138512403,-0.481111109,-1.434501529,-0.868291616,455.5354004,1362.905884,1856.747803,983.6221313,1599.222412,602.5,1222.5,-0.002338867,0.722249925,0.23968555,-1.107870698,-1.449589372,-1.563093066,19,33,199,-0.565268159,-0.581519127,-0.340310514,19,27,60,0.057916723,7.687801838,0.650742829,-0.736709118,0.1746286,-0.050083857,-0.000376934,0.047114879,46.21320343,1.189639568,0.0158193,133.1485901,395.5343018,0.998938739,8.51253891,1.15E-06,-1.042519927,0.050707933,13.18434811,5.622758865,98.06348419,0.948902071,0.529996037,0.316435699,-80.262721,43.70865
743,1.94,8416.142578,-7.001925945,404.3504333,-0.407702386,-0.520216703,-0.574505091,-0.194068417,-0.138512403,-0.481111109,-1.434501529,-0.868291616,455.5354004,1362.905884,1856.747803,983.6221313,1599.222412,602.5,1222.5,-0.002338867,0.722249925,0.23968555,-1.107870698,-1.449589372,-1.563093066,19,33,199,-0.565268159,-0.581519127,-0.340310514,19,27,60,0.057916723,7.687801838,0.650742829,-0.736709118,0.1746286,-0.050083857,-0.000376934,0.047114879,46.21320343,1.189639568,0.0158193,133.1485901,395.5343018,0.998938739,8.51253891,1.15E-06,-1.042519927,0.050707933,13.18434811,5.622758865,98.06348419,0.948902071,0.529996037,0.316435699,-80.262735,43.708649
744,1.92,8416.142578,-7.001925945,404.3504333,-0.407702386,-0.520216703,-0.574505091,-0.194068417,-0.138512403,-0.481111109,-1.434501529,-0.868291616,455.5354004,1362.905884,1856.747803,983.6221313,1599.222412,602.5,1222.5,-0.002338867,0.722249925,0.23968555,-1.107870698,-1.449589372,-1.563093066,19,33,199,-0.565268159,-0.581519127,-0.340310514,19,27,60,0.057916723,7.687801838,0.650742829,-0.736709118,0.1746286,-0.050083857,-0.000376934,0.047114879,46.21320343,1.189639568,0.0158193,133.1485901,395.5343018,0.998938739,8.51253891,1.15E-06,-1.042519927,0.050707933,13.18434811,5.622758865,98.06348419,0.948902071,0.529996037,0.316435699,-80.262728,43.708642
745,2.21,10152.07617,-8.185806274,404.1439819,-0.403766006,-0.604104936,-0.541946471,-0.192356408,-0.117438018,-0.478140593,-1.333356619,-0.864294946,433.2002869,1362.960938,1835.119263,1003.823914,1586.714355,622.5,1212.5,-0.001853027,0.751535058,0.262871355,-1.182298779,-1.363007307,-1.794105649,19,35,199,-0.629748106,-0.59816885,-0.353239,13,20,199,0.109464794,7.688465595,0.701889277,-0.62321043,0.149055377,-0.047766469,-0.000110618,0.038788024,107.7817459,0.993076444,0.017078266,173.3967133,395.2303772,0.999118805,8.529714584,9.15E-07,-1.148320675,0.054513719,13.29528522,5.669390202,98.21139526,0.950651526,0.621712446,0.311504198,-80.262963,43.708741
746,2.34,10152.07617,-8.185806274,404.1439819,-0.403766006,-0.604104936,-0.541946471,-0.192356408,-0.117438018,-0.478140593,-1.333356619,-0.864294946,433.2002869,1362.960938,1835.119263,1003.823914,1586.714355,622.5,1212.5,-0.001853027,0.751535058,0.262871355,-1.182298779,-1.363007307,-1.794105649,19,35,199,-0.629748106,-0.59816885,-0.353239,13,20,199,0.109464794,7.688465595,0.701889277,-0.62321043,0.149055377,-0.047766469,-0.000110618,0.038788024,107.7817459,0.993076444,0.017078266,173.3967133,395.2303772,0.999118805,8.529714584,9.15E-07,-1.148320675,0.054513719,13.29528522,5.669390202,98.21139526,0.950651526,0.621712446,0.311504198,-80.262978,43.708741
747,2.18,10152.07617,-8.185806274,404.1439819,-0.403766006,-0.604104936,-0.541946471,-0.192356408,-0.117438018,-0.478140593,-1.333356619,-0.864294946,433.2002869,1362.960938,1835.119263,1003.823914,1586.714355,622.5,1212.5,-0.001853027,0.751535058,0.262871355,-1.182298779,-1.363007307,-1.794105649,19,35,199,-0.629748106,-0.59816885,-0.353239,13,20,199,0.109464794,7.688465595,0.701889277,-0.62321043,0.149055377,-0.047766469,-0.000110618,0.038788024,107.7817459,0.993076444,0.017078266,173.3967133,395.2303772,0.999118805,8.529714584,9.15E-07,-1.148320675,0.054513719,13.29528522,5.669390202,98.21139526,0.950651526,0.621712446,0.311504198,-80.26297,43.708733
748,2.02,928.0308838,-0.325791746,404.2304993,-0.329687208,-0.527007759,-0.413762927,-0.141224414,-0.151487604,-0.583492041,-1.013461471,-0.636660993,417.6870728,1365.453247,1820.566528,1017.085266,1576.217773,637.5,1207.5,-0.002182617,0.799858212,0.299895674,-1.050588608,-1.053183794,-1.723421693,19,20,199,-0.57402122,-0.521550477,-0.339601517,14,20,199,0.109851293,7.605266094,0.705918849,-0.84955734,0.147040561,-0.024132691,-0.000472896,0.130893856,109.8528137,0.826427817,0.025600633,23.76336861,395.2220154,0.999064565,7.809986115,1.47E-06,-1.070377111,0.081513017,10.49798489,4.793979168,98.1674118,0.94698137,0.597461581,0.31206565,-80.2632,43.7088
749,2.14,675.793396,-0.435863405,404.3437195,-0.322153568,-0.502071381,-0.347324908,-0.108791396,-0.177933887,-0.625600934,-0.851131439,-0.491204411,413.3551636,1367.7948,1816.827637,1020.226685,1571.897705,642.5,1207.5,-0.002512207,0.822228253,0.333392054,-0.962614238,-0.947206318,-1.613623381,18,20,199,-0.541886806,-0.471708208,-0.31808272,14,20,199,0.202785581,7.536935329,0.681132972,-0.962068141,0.159433529,-0.017733391,-0.000721967,0.167513028,69.14213562,0.828143537,0.030056128,20.31785202,395.3709412,0.99899286,7.640102863,1.93E-06,-1.00322473,0.095654175,10.02027512,4.366143703,98.10102081,0.947330534,0.59721458,0.314928346,-80.263215,43.708801
750,2.4,675.793396,-0.435863405,404.3437195,-0.322153568,-0.502071381,-0.347324908,-0.108791396,-0.177933887,-0.625600934,-0.851131439,-0.491204411,413.3551636,1367.7948,1816.827637,1020.226685,1571.897705,642.5,1207.5,-0.002512207,0.822228253,0.333392054,-0.962614238,-0.947206318,-1.613623381,18,20,199,-0.541886806,-0.471708208,-0.31808272,14,20,199,0.202785581,7.536935329,0.681132972,-0.962068141,0.159433529,-0.017733391,-0.000721967,0.167513028,69.14213562,0.828143537,0.030056128,20.31785202,395.3709412,0.99899286,7.640102863,1.93E-06,-1.00322473,0.095654175,10.02027512,4.366143703,98.10102081,0.947330534,0.59721458,0.314928346,-80.263207,43.708792
751,2.17,241.8362885,0.979384065,404.8143921,-0.21868892,-0.296203405,-0.020352131,0.029842304,-0.209917352,-0.483696133,-0.050368182,0.134652853,395.3637695,1366.130493,1798.975464,1037.454834,1564.069214,657.5,1197.5,-0.003911133,0.930476069,0.523867667,-0.503118992,0.262712061,-1.164782763,12,59,199,-0.296458185,-0.118792012,-0.229821533,10,20,199,0.629176617,5.569436073,0.393934608,-1.011150002,0.303032696,0.002912804,-0.002116496,0.311233491,45,1.185079575,0.058984678,14.28120232,397.0464478,0.998325348,7.017380714,6.63E-06,-0.371369809,0.187762424,8.317578316,2.725652218,97.75163269,0.945744991,0.610960603,0.314337731,-80.263435,43.708885
752,2.05,241.8362885,0.979384065,404.8143921,-0.21868892,-0.296203405,-0.020352131,0.029842304,-0.209917352,-0.483696133,-0.050368182,0.134652853,395.3637695,1366.130493,1798.975464,1037.454834,1564.069214,657.5,1197.5,-0.003911133,0.930476069,0.523867667,-0.503118992,0.262712061,-1.164782763,12,59,199,-0.296458185,-0.118792012,-0.229821533,10,20,199,0.629176617,5.569436073,0.393934608,-1.011150002,0.303032696,0.002912804,-0.002116496,0.311233491,45,1.185079575,0.058984678,14.28120232,397.0464478,0.998325348,7.017380714,6.63E-06,-0.371369809,0.187762424,8.317578316,2.725652218,97.75163269,0.945744991,0.610960603,0.314337731,-80.263449,43.708886
753,2.16,241.8362885,0.979384065,404.8143921,-0.21868892,-0.296203405,-0.020352131,0.029842304,-0.209917352,-0.483696133,-0.050368182,0.134652853,395.3637695,1366.130493,1798.975464,1037.454834,1564.069214,657.5,1197.5,-0.003911133,0.930476069,0.523867667,-0.503118992,0.262712061,-1.164782763,12,59,199,-0.296458185,-0.118792012,-0.229821533,10,20,199,0.629176617,5.569436073,0.393934608,-1.011150002,0.303032696,0.002912804,-0.002116496,0.311233491,45,1.185079575,0.058984678,14.28120232,397.0464478,0.998325348,7.017380714,6.63E-06,-0.371369809,0.187762424,8.317578316,2.725652218,97.75163269,0.945744991,0.610960603,0.314337731,-80.263442,43.708878
754,3.06,123.9882507,2.168277025,406.3505249,0.118135855,0.360381037,0.747046292,0.411415964,0.15561983,0.647482991,1.898656249,1.853412747,373.0448914,1367.173218,1777.40332,1057.904785,1552.147705,677.5,1187.5,0.001901855,1.043420911,0.764899194,1.510373354,2.204570293,2.231280565,19,59,65,0.706140995,0.784563601,0.562626421,19,25,60,2.78059411,1.245277524,0.395641595,0.922819614,0.697820783,0.013495157,-0.000360285,0.61017406,27.07106781,2.695962667,0.09723603,12.09426594,402.5184326,0.996852577,5.934274673,1.92E-06,1.353933215,0.308653146,7.147642136,1.167439938,97.37220764,0.92567873,0.618680775,0.297066214,-80.263664,43.708957
755,2.77,123.9882507,2.168277025,406.3505249,0.118135855,0.360381037,0.747046292,0.411415964,0.15561983,0.647482991,1.898656249,1.853412747,373.0448914,1367.173218,1777.40332,1057.904785,1552.147705,677.5,1187.5,0.001901855,1.043420911,0.764899194,1.510373354,2.204570293,2.231280565,19,59,65,0.706140995,0.784563601,0.562626421,19,25,60,2.78059411,1.245277524,0.395641595,0.922819614,0.697820783,0.013495157,-0.000360285,0.61017406,27.07106781,2.695962667,0.09723603,12.09426594,402.5184326,0.996852577,5.934274673,1.92E-06,1.353933215,0.308653146,7.147642136,1.167439938,97.37220764,0.92567873,0.618680775,0.297066214,-80.263678,43.708958
756,3.21,123.9882507,2.168277025,406.3505249,0.118135855,0.360381037,0.747046292,0.411415964,0.15561983,0.647482991,1.898656249,1.853412747,373.0448914,1367.173218,1777.40332,1057.904785,1552.147705,677.5,1187.5,0.001901855,1.043420911,0.764899194,1.510373354,2.204570293,2.231280565,19,59,65,0.706140995,0.784563601,0.562626421,19,25,60,2.78059411,1.245277524,0.395641595,0.922819614,0.697820783,0.013495157,-0.000360285,0.61017406,27.07106781,2.695962667,0.09723603,12.09426594,402.5184326,0.996852577,5.934274673,1.92E-06,1.353933215,0.308653146,7.147642136,1.167439938,97.37220764,0.92567873,0.618680775,0.297066214,-80.26367,43.70895
757,1.98,46.15157318,11.59059048,407.9089661,0.889673948,1.1693331,1.441114902,0.787671149,0.862809896,1.989342451,3.809798479,3.544999361,353.2881165,1372.884766,1759.207886,1074.62207,1537.794678,697.5,1182.5,0.018635254,0.817290783,0.412370563,3.287371397,4.112695217,4.113297939,19,59,60,1.454533339,1.508380294,1.0343256,19,24,60,3.627741814,5.452468872,0.881027281,4.014976025,0.94051367,0.107368574,0.003498842,0.872637391,7.07106781,6.931701183,0.053999029,2.494565248,407.0618896,0.999077976,5.668009758,5.95E-05,3.058161259,0.180824533,6.749747753,0.438421756,98.9026413,0.946627975,0.592303038,0.297520657,-80.263891,43.709021
